instructions_exposure.started,instructions_exposure.stopped,instructions_exposure_loop.thisRepN,instructions_exposure_loop.thisTrialN,instructions_exposure_loop.thisN,instructions_exposure_loop.thisIndex,instructions_exposure_loop.ran,instructions_text,continue_text,participant_id,"What variety of Spanish are you most familiar with? (e.g., Peruvian, Spanish, Mexican)",At what age did you begin learning Spanish?,Are you proficient in any languages other than English/Spanish?,"Are you familiar with Caribbean (e.g., Caribbean, Puerto Rican) or Galician Spanish?",date,expName,psychopyVersion,OS,frameRate,id,study_id,session,trial_exposure.started,trial_exposure.stopped,key_resp_exposure.keys,key_resp_exposure.corr,key_resp_exposure.rt,key_resp_exposure.duration,key_resp.keys,key_resp.rt,key_resp.duration,exposure_loop.thisRepN,exposure_loop.thisTrialN,exposure_loop.thisN,exposure_loop.thisIndex,exposure_loop.ran,item_num,correct_response,question,path,duration,instructions_2afc.started,instructions_2afc.stopped,instructions_2afc_loop.thisRepN,instructions_2afc_loop.thisTrialN,instructions_2afc_loop.thisN,instructions_2afc_loop.thisIndex,instructions_2afc_loop.ran,practice_2afc.started,practice_2afc.stopped,key_resp_2afc_practice.keys,key_resp_2afc_practice.corr,key_resp_2afc_practice.rt,key_resp_2afc_practice.duration,trials_2afc_practice_loop.thisRepN,trials_2afc_practice_loop.thisTrialN,trials_2afc_practice_loop.thisN,trials_2afc_practice_loop.thisIndex,trials_2afc_practice_loop.ran,check_2afc.started,check_2afc.stopped,trial_2afc.started,trial_2afc.stopped,key_resp_2afc_trial.keys,key_resp_2afc_trial.corr,key_resp_2afc_trial.rt,key_resp_2afc_trial.duration,trials_2afc_loop.thisRepN,trials_2afc_loop.thisTrialN,trials_2afc_loop.thisN,trials_2afc_loop.thisIndex,trials_2afc_loop.ran,target,variety,instructions_lextale.started,instructions_lextale.stopped,instructions_lextale_loop.thisRepN,instructions_lextale_loop.thisTrialN,instructions_lextale_loop.thisN,instructions_lextale_loop.thisIndex,instructions_lextale_loop.ran,practice_lextale.started,practice_lextale.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,practice_feedback_lextale.started,practice_feedback_lextale.stopped,trials_lextale_practice_loop.thisRepN,trials_lextale_practice_loop.thisTrialN,trials_lextale_practice_loop.thisN,trials_lextale_practice_loop.thisIndex,trials_lextale_practice_loop.ran,stim,word,prac_button_real,prac_button_false,check_lextale.started,check_lextale.stopped,trial_lextale.started,trial_lextale.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,trials_lextale_loop.thisRepN,trials_lextale_loop.thisTrialN,trials_lextale_loop.thisN,trials_lextale_loop.thisIndex,trials_lextale_loop.ran,button_real,button_false,instructions_eq.started,instructions_eq.stopped,trial_eq.started,trial_eq.stopped,slider_eq_trial.response,trials_eq_loop.thisRepN,trials_eq_loop.thisTrialN,trials_eq_loop.thisN,trials_eq_loop.thisIndex,trials_eq_loop.ran,item,is_test_item,is_distractor,is_agree_score,is_disagree_score,end_exp.started,end_exp.stopped
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,tropaje,,,,,861.4577,863.9666,0,1,1.979,,0,58,58,78,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,besar,,,,,863.9722,866.2467,1,1,1.7505,,0,59,59,58,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,camisa,,,,,866.2483,867.4301,1,1,0.6446,,0,60,60,51,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,floroso,,,,,867.4353,870.4605,0,1,2.4974,,0,61,61,16,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,regar,,,,,870.4655,873.1599,0,0,2.1618,,0,62,62,14,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,guante,,,,,873.1645,877.354,0,0,3.654,,0,63,63,82,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,pellizcar,,,,,877.3555,879.2853,1,1,1.3956,,0,64,64,1,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,batillón,,,,,879.2885,881.8825,1,0,2.0599,,0,65,65,3,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,bisagra,,,,,881.8859,889.2922,0,0,6.8745,,0,66,66,24,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,cadallo,,,,,889.2951,891.1911,0,1,1.3595,,0,67,67,41,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,vegada,,,,,891.1958,895.187,0,1,3.4591,,0,68,68,52,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,jilguero,,,,,895.19,896.6526,0,0,0.926,,0,69,69,44,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,frondoso,,,,,896.6577,898.4511,0,0,1.2591,,0,70,70,77,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,ladrón,,,,,898.4558,899.899,1,1,0.9125,,0,71,71,47,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,hacido,,,,,899.903,902.3976,0,1,1.9645,,0,72,72,65,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,decar,,,,,902.4031,904.3787,0,1,1.4446,,0,73,73,28,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,fomentar,,,,,904.3836,906.2769,0,0,1.357,,0,74,74,53,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,atar,,,,,906.2821,908.0105,0,0,1.198,,0,75,75,75,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,clavel,,,,,908.0166,909.5741,0,0,1.0333,,0,76,76,89,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,alfombra,,,,,909.5788,911.3556,0,0,1.2413,,0,77,77,39,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,musgo,,,,,911.3614,912.7372,0,0,0.8353,,0,78,78,55,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,click the 0 key.,,,,,912.7417,915.7016,0,1,2.4315,,0,79,79,91,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,acutación,,,,,915.7049,919.9966,0,1,3.7535,,0,80,80,26,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,rompido,,,,,919.999,921.7792,0,1,1.2377,,0,81,81,34,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,pozo,,,,,921.7839,923.1442,0,0,0.8342,,0,82,82,80,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,matar,,,,,923.1475,924.8421,0,0,1.1643,,0,83,83,59,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,bizcocho,,,,,924.8443,926.8924,0,0,1.5152,,0,84,84,64,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,grodo,,,,,926.8979,928.6728,0,1,1.2423,,0,85,85,86,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,tacaño,,,,,928.6781,933.0519,0,0,3.8361,,0,86,86,56,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,barato,,,,,933.0566,934.2679,1,1,0.6783,,0,87,87,85,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,látigo,,,,,934.2732,935.9827,1,1,1.1757,,0,88,88,23,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,flaco,,,,,935.9874,937.3979,1,1,0.8804,,0,89,89,61,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,click the 1 key.,,,,,937.4055,939.8782,1,1,1.9414,,0,90,90,90,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,cuchara,,,,,939.8815,941.593,1,1,1.1734,,0,91,91,43,1,REAL,FAKE,,,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5938,956.6628,,,,,,,,,,,,,,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.6799,963.2814,slightly agree,0,0,0,0,1,I can easily tell if someone else wants to enter a conversation.,1,0,1,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.2846,966.4531,slightly disagree,0,1,1,1,1,I prefer animals to humans.,0,1,0,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.4566,973.3195,slightly agree,0,2,2,2,1,I try to keep up with the current trends and fashions.,0,1,0,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.3247,988.6233,slightly agree,0,3,3,3,1,"I find it difficult to explain to others things that I understand easily,   when they don't understand it first time.",1,0,0,1,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.6247,993.402,slightly agree,0,4,4,4,1,I dream most nights.,0,1,0,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.4037,1000.979,slightly agree,0,5,5,5,1,I really enjoy caring for other people.,1,0,1,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.982,1004.8582,slightly agree,0,6,6,6,1,I try to solve my own problems rather than discussing them with others.,0,1,0,0,,
,,,,,,,,,6647ce8c4b8ee105144eb431,Spanish,13 or older,"no, only English or Spanish",no,2025-08-14_23h09.40.846,empathy_intonation_perc,2024.2.4,Win32,60.60606061,6647ce8c4b8ee105144eb431,687ed1b7e638a4cbf2f02089,689ea4b1852e2db6b1d926c5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.8602,1009.4243,slightly agree,0,7,7,7,1,I find it hard to know what to do in a social situation.,1,0,0,1,,
