group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std
0,5ffe516acbc37a4ae7eac4a1,1,2.2893,1.0393,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynMi madre come la fruta,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.8298,0.6898000000000002,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,2.0771,0.8071000000000002,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMi madre come la fruta,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,2.0113,0.9012999999999998,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynEl hombre mira la luna,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.5053,0.46530000000000005,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynAna lleva el abrigo,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.648,0.488,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynLa nina lava el plato,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.4761,0.4861,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynDavid leia el libro,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,2.0473,0.8272999999999999,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMi tia odia la lluvia,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,1.5741,0.32410000000000005,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMarta abre el regalo,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.8428,0.5327999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynDaniel iba a Bolivia,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,1.8144,0.48439999999999994,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMaria bebe el vino,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,1.8681,0.5581,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.4713,0.2713000000000001,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynEmilio ama la marcha,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.6344,0.2744,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMi novio viene del lago,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.5708,0.41080000000000005,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynManuela vende el carro,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,1,1.7266,0.28659999999999997,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynMariano habla del tiempo,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.7241,0.5041,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,puertoricaninterrogative-total-ynEl hombre mira la luna,1.1710378219966806,-1.3681765524523746
0,5ffe516acbc37a4ae7eac4a1,0,1.6404,0.5104000000000002,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",25,724.1194,59.16666666666667,11,1,cubaninterrogative-total-ynAna lleva el abrigo,1.1710378219966806,-1.3681765524523746
0,60121fca666552254559110d,1,5.2846,4.2446,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynAna lleva el abrigo,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,5.6835,4.463500000000001,cuban,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynManuela vende el carro,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,7.32,6.12,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynEmilio ama la marcha,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,4.4659,3.3359000000000005,cuban,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynAna lleva el abrigo,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,3.3498,2.2098000000000004,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,4.6835,3.5535000000000005,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynEl nino oye el rio,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,5.7143,4.4643,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMarta abre el regalo,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,4.7398,3.7398,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynMaria bebe el vino,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,4.7068,3.7168,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynDavid leia el libro,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,5.037,3.597,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMariano habla del tiempo,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,4.3222,3.2121999999999993,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynEl hombre mira la luna,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,5.4324,4.1624,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMi madre come la fruta,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,8.6993,7.449299999999999,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynMi madre come la fruta,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,0,75.1356,73.9756,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynManuela vende el carro,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,2.3061,0.9960999999999998,puertorican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,4.2965,3.1365,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynLa nina lava el plato,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,5.4266,4.0966,cuban,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMaria bebe el vino,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,5.0411,3.8211000000000004,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMi tia odia la lluvia,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,5.3979,4.337899999999999,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynEl nino oye el rio,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,4.552,3.1919999999999993,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynMi novio viene del lago,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,3.0039,1.7838999999999998,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,puertoricaninterrogative-total-ynEl hombre mira la luna,3.3639925448369064,0.2718313018507413
0,60121fca666552254559110d,1,3.8224,2.5124,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",45,1362.7192,75.83333333333333,31,1,cubaninterrogative-total-ynDaniel iba a Bolivia,3.3639925448369064,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6658,0.6758,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynDavid leia el libro,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6577,0.40769999999999995,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMarta abre el regalo,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.5931,0.48309999999999986,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynEl hombre mira la luna,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.5311,0.47109999999999985,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynEl nino oye el rio,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.8373,0.7073,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynAna lleva el abrigo,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,1,1.6146,0.5746,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.9451,0.6751,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMi madre come la fruta,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.7136,0.5536000000000001,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.9052,0.46520000000000006,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMariano habla del tiempo,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6471,0.42710000000000004,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynManuela vende el carro,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6171,0.3671,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.8339,0.5039,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMaria bebe el vino,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.7812,0.47119999999999984,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,1,1.5498,0.3298000000000001,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.7609,0.45089999999999986,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6322,0.2722,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMi novio viene del lago,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6246,0.40460000000000007,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,1,2.4504,1.3104000000000002,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6468,0.5168000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.9444,0.7844,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynManuela vende el carro,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,1,1.9305,0.9305000000000001,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.2938559328605903,0.2718313018507413
0,60cbabd69ddfb4d7243a1e38,0,1.6424,0.4424000000000001,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",45,653.9873,52.5,3,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.2938559328605903,0.2718313018507413
0,60f5d5e358c70ad7a534bc50,0,1.5857,0.5257000000000001,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynEl nino oye el rio,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.8013,0.7612999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.6342,0.3042,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMaria bebe el vino,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.9762,0.6661999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.935,0.935,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.5742,0.46419999999999995,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynEl hombre mira la luna,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,2.0669,0.9069,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.6505,0.4005000000000001,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.9177,0.7877000000000001,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynAna lleva el abrigo,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.9433,0.6333,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.5108,0.31079999999999997,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.8025,0.5825,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.4836,0.23360000000000003,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMarta abre el regalo,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.844,0.484,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMi novio viene del lago,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.5656,0.34560000000000013,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynManuela vende el carro,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.7829,0.5128999999999999,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMi madre come la fruta,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.8594,0.7194,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,2.0835,1.0935,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynDavid leia el libro,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.3424,0.18240000000000012,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynManuela vende el carro,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.7098,0.4898,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,1,1.6004,0.47040000000000015,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.5131514051446129,-0.1381706617250377
0,60f5d5e358c70ad7a534bc50,0,1.8322,0.3922000000000001,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",40,759.729,54.166666666666664,5,1,cubaninterrogative-total-ynMariano habla del tiempo,0.5131514051446129,-0.1381706617250377
0,60fed4a51b41974258558dbe,0,1.4297,0.2997000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.4909,0.2708999999999999,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.7899,0.5899000000000001,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.6172,0.3972,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.5571,0.30709999999999993,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynMarta abre el regalo,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.5012,0.44120000000000004,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynEl nino oye el rio,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.4752,0.1652,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.1172,-0.012799999999999923,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynAna lleva el abrigo,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,13.5934,12.3434,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynMi madre come la fruta,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.7772,0.4171999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynMi novio viene del lago,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.3078,0.3078000000000001,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.9726,0.9325999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.5174,0.07740000000000014,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynMariano habla del tiempo,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,1.6304,0.3204,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,0,1.6872,0.35719999999999996,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynMaria bebe el vino,0.8420946135706467,-0.0561702690098819
0,60fed4a51b41974258558dbe,1,11.7799,10.6699,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"yes, I am fluent in another language",41,1480.9856,56.66666666666667,8,1,cubaninterrogative-total-ynEl hombre mira la luna,0.8420946135706467,-0.0561702690098819
