group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra
1,663fac4f53bae2b144be83f2,1,2.1116,0.8916000000000002,mexican,declarative-broad-focus,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.567,0.23699999999999988,mexican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.5777,0.36770000000000014,puertorican,declarative-broad-focus,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.4124,0.2524000000000002,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.4669,0.16690000000000005,castilian,declarative-broad-focus,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.4899,0.17989999999999995,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,0,1.5697,0.0797000000000001,castilian,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,0,1.5489,0.40890000000000004,mexican,declarative-broad-focus,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.67,-0.09000000000000008,castilian,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,2.1301,0.8001,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,663fac4f53bae2b144be83f2,1,1.6569,0.42690000000000006,mexican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",47,1355.9327,50.833333333333336,1
1,6643ab5b0c0f7e724662e6a9,1,1.8676,0.7276,puertorican,declarative-broad-focus,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.6878,0.5278,puertorican,interrogative-total-yn,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.5676,0.4476,mexican,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.6579,0.5179,puertorican,declarative-broad-focus,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8345,0.6445000000000001,mexican,declarative-broad-focus,El bebe comia muy bien,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.0676,0.6376000000000002,mexican,interrogative-total-yn,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.6566,0.2966,mexican,interrogative-total-yn,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.2728,0.7928000000000002,castilian,declarative-broad-focus,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.085,0.32499999999999996,castilian,interrogative-total-yn,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.0226,0.6926000000000001,cuban,interrogative-total-yn,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8708,0.5908,mexican,declarative-broad-focus,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.717,0.4770000000000001,puertorican,declarative-broad-focus,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.6343,0.5043000000000002,puertorican,interrogative-total-yn,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8008,0.7507999999999999,puertorican,declarative-broad-focus,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.4939,0.30390000000000006,mexican,declarative-broad-focus,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.4526,0.3226,cuban,interrogative-total-yn,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8374,0.3974,castilian,interrogative-total-yn,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.0055,0.7955000000000001,puertorican,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.4237,1.1737000000000002,cuban,declarative-broad-focus,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7431,0.6031000000000002,puertorican,declarative-broad-focus,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.6523,0.2523000000000002,cuban,declarative-broad-focus,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.6761,0.2761,castilian,declarative-broad-focus,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.6685,0.35850000000000004,puertorican,interrogative-total-yn,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8036,0.22360000000000002,cuban,declarative-broad-focus,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.4604,0.8603999999999998,castilian,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.2606,1.2006000000000001,cuban,interrogative-total-yn,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.8357,0.6257000000000001,mexican,interrogative-total-yn,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,3.6359,2.6459,puertorican,interrogative-total-yn,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.5008,1.3508,mexican,interrogative-total-yn,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.409,1.019,cuban,declarative-broad-focus,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.2106,0.6005999999999998,castilian,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.6828,1.1727999999999998,castilian,interrogative-total-yn,Mi madre come la fruta,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.0411,0.8211000000000002,mexican,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9697,0.7797000000000001,puertorican,declarative-broad-focus,El bebe comia muy bien,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7424,0.4323999999999999,castilian,interrogative-total-yn,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.2434,1.2433999999999998,puertorican,interrogative-total-yn,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,3.2582,2.1182,mexican,declarative-broad-focus,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7708,0.4807999999999999,mexican,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9342,0.7342,puertorican,declarative-broad-focus,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.0761,0.8260999999999998,cuban,interrogative-total-yn,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7707,0.6407,cuban,declarative-broad-focus,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.401,1.1509999999999998,puertorican,interrogative-total-yn,Mi madre come la fruta,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.1345,0.7045000000000001,castilian,interrogative-total-yn,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.4325,-0.14749999999999996,castilian,interrogative-total-yn,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.3267,1.1267000000000003,mexican,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7487,0.5987,mexican,interrogative-total-yn,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9511,0.8211000000000002,puertorican,declarative-broad-focus,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,3.0355,1.9254999999999998,cuban,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.0824,0.7223999999999997,cuban,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.1677,0.9477,cuban,interrogative-total-yn,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9511,0.8011000000000001,mexican,interrogative-total-yn,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.9008,1.3707999999999998,castilian,declarative-broad-focus,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.018,0.8579999999999999,puertorican,interrogative-total-yn,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.1506,0.7405999999999999,castilian,declarative-broad-focus,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.368,1.148,mexican,declarative-broad-focus,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.0013,0.5113000000000001,castilian,interrogative-total-yn,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,3.185,1.715,castilian,declarative-broad-focus,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.4191,1.1990999999999998,puertorican,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7344,0.2944,castilian,interrogative-total-yn,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.2009,0.7308999999999999,cuban,declarative-broad-focus,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.5503,0.4103000000000001,puertorican,interrogative-total-yn,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,2.7175,1.4074999999999998,cuban,interrogative-total-yn,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.1845,0.8644999999999998,cuban,declarative-broad-focus,El bebe comia muy bien,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.6855,1.4655000000000002,cuban,declarative-broad-focus,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.0176,0.6575999999999997,castilian,declarative-broad-focus,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.5348,1.3948000000000003,mexican,declarative-broad-focus,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9167,0.4567000000000001,cuban,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,3.6184,2.2883999999999998,cuban,declarative-broad-focus,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.7509,0.29089999999999994,castilian,interrogative-total-yn,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.9677,0.7477,cuban,interrogative-total-yn,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.3179,0.8078999999999998,castilian,declarative-broad-focus,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.851,0.45100000000000007,castilian,declarative-broad-focus,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,4.0013,2.7312999999999996,cuban,interrogative-total-yn,Mi madre come la fruta,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.4514,0.0014000000000000679,castilian,interrogative-total-yn,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.484,0.244,cuban,declarative-broad-focus,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.5342,0.09420000000000006,cuban,interrogative-total-yn,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.651,0.45100000000000007,puertorican,interrogative-total-yn,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.4006,0.28059999999999996,mexican,declarative-broad-focus,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9515,0.7615000000000001,mexican,interrogative-total-yn,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.2689,1.0389,mexican,interrogative-total-yn,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.9344,0.6343999999999999,castilian,declarative-broad-focus,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.4847,1.3847,mexican,declarative-broad-focus,David leia el libro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.7508,1.5108,puertorican,declarative-broad-focus,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.1345,0.8045,mexican,interrogative-total-yn,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.6341,0.44410000000000016,puertorican,declarative-broad-focus,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,0,1.5513,0.5112999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,1.301,0.21099999999999985,mexican,declarative-broad-focus,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,6643ab5b0c0f7e724662e6a9,1,2.4019,0.8718999999999999,castilian,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",57,944.2046,61.66666666666667,14
1,66463a176d751e3c9c34e12f,0,3.4466,2.1666,mexican,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.4594,0.8493999999999999,castilian,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,4.3013,2.7213000000000003,cuban,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.9847,0.6646999999999998,cuban,declarative-broad-focus,El bebe comia muy bien,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.257,1.0970000000000002,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.1386,0.6885999999999999,castilian,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,4.0529,2.5829000000000004,castilian,declarative-broad-focus,La nina lava el plato,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.3975,1.8675,castilian,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.954,1.5540000000000003,cuban,declarative-broad-focus,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,5.057,4.067,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,3.6375,2.3875,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,3.9,2.9,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,2.9685,1.9085,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,2.2173,1.0773,puertorican,declarative-broad-focus,El nino oye el rio,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.9183,1.6783,puertorican,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.3253,1.1053,mexican,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.9212,0.6512,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.543,1.1330000000000002,castilian,declarative-broad-focus,El nino oye el rio,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.0007,1.4207,castilian,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,6.5213,5.3013,mexican,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,4.419,3.029,cuban,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.5325,2.0025000000000004,castilian,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,4.4357,3.2356999999999996,puertorican,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,3.812,2.4819999999999998,cuban,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.2757,1.6757,castilian,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.218,0.778,castilian,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.3076,1.8376,cuban,declarative-broad-focus,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.8269,1.6969000000000003,cuban,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.5536,2.4335999999999998,mexican,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.2011,0.9510999999999998,cuban,declarative-broad-focus,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.7018,0.5018,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.6578,0.43779999999999997,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,3.2837,1.9737,puertorican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.0541,1.6541000000000001,castilian,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,4.4898,3.0498,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.0093,0.8993,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.0178,1.6178,castilian,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,2.5391,1.3491,puertorican,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,3.1754,1.9353999999999998,cuban,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,3.8089,2.6589,mexican,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,2.298,1.088,puertorican,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,4.0284,2.5684000000000005,castilian,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.7591,0.29910000000000014,cuban,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,1,1.4827,0.29269999999999996,mexican,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
1,66463a176d751e3c9c34e12f,0,2.6307,1.3807,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",56,3917.2741,46.66666666666667,-4
