group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std,caribbean,rt
0,5589be79fdf99b18be320155,1,1.4207,0.2007000000000001,cuban,declarative-broad-focus,La nina lava el plato,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,cubandeclarative-broad-focusLa nina lava el plato,0.041892983150900225,1.0621575983878655,1,1.586
0,5589be79fdf99b18be320155,1,1.5255,0.3155000000000001,mexican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicaninterrogative-total-ynDavid leia el libro,0.041892983150900225,1.0621575983878655,0,1.7008
0,5589be79fdf99b18be320155,1,1.5352,0.33519999999999994,mexican,declarative-broad-focus,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,mexicandeclarative-broad-focusLa maestra vive en Paris,0.041892983150900225,1.0621575983878655,0,1.7205
0,5589be79fdf99b18be320155,1,1.7623,0.15229999999999988,castilian,declarative-broad-focus,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castiliandeclarative-broad-focusMariano habla del tiempo,0.041892983150900225,1.0621575983878655,0,1.5375999999999999
0,5589be79fdf99b18be320155,1,1.6791,0.1491,castilian,declarative-broad-focus,Manuela vende el carro,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,castiliandeclarative-broad-focusManuela vende el carro,0.041892983150900225,1.0621575983878655,0,1.5344
0,5589be79fdf99b18be320155,1,1.461,0.41100000000000003,puertorican,declarative-broad-focus,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,0,puertoricandeclarative-broad-focusAna lleva el abrigo,0.041892983150900225,1.0621575983878655,1,1.7963
0,5589be79fdf99b18be320155,1,1.44,0.28,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",55,529.7915,50.83333333333333,1,1,puertoricaninterrogative-total-ynManuela vende el carro,0.041892983150900225,1.0621575983878655,1,1.6653
0,571e332b1bdf1a00119149f2,1,7.8254,6.2454,cuban,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,cubandeclarative-broad-focusDaniel iba a Bolivia,1.146344357129179,0.11939668050881938,1,7.6307
0,571e332b1bdf1a00119149f2,1,4.4319,3.2318999999999996,puertorican,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,puertoricandeclarative-broad-focusDaniel iba a Bolivia,1.146344357129179,0.11939668050881938,1,4.6171999999999995
0,571e332b1bdf1a00119149f2,1,10.4255,9.2255,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,1,puertoricaninterrogative-total-ynEmilio ama la marcha,1.146344357129179,0.11939668050881938,1,10.6108
0,571e332b1bdf1a00119149f2,1,3.2986,1.5386,castilian,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,castilianinterrogative-total-ynLa maestra vive en Paris,1.146344357129179,0.11939668050881938,0,2.9238999999999997
0,571e332b1bdf1a00119149f2,1,3.5016,1.9015999999999997,castilian,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,castiliandeclarative-broad-focusLa maestra vive en Paris,1.146344357129179,0.11939668050881938,0,3.2868999999999993
0,571e332b1bdf1a00119149f2,1,3.8255,2.3955,mexican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicaninterrogative-total-ynLa maestra vive en Paris,1.146344357129179,0.11939668050881938,0,3.7808
0,571e332b1bdf1a00119149f2,1,3.0762,1.7462,mexican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicaninterrogative-total-ynDaniel iba a Bolivia,1.146344357129179,0.11939668050881938,0,3.1315
0,571e332b1bdf1a00119149f2,1,3.1515,1.6615,castilian,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,castilianinterrogative-total-ynManuela vende el carro,1.146344357129179,0.11939668050881938,0,3.0467999999999997
0,571e332b1bdf1a00119149f2,1,2.5006,1.2606,puertorican,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,puertoricandeclarative-broad-focusManuela vende el carro,1.146344357129179,0.11939668050881938,1,2.6458999999999997
0,571e332b1bdf1a00119149f2,1,3.7266,2.6066,mexican,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicandeclarative-broad-focusMarta abre el regalo,1.146344357129179,0.11939668050881938,0,3.9918999999999993
0,571e332b1bdf1a00119149f2,1,2.0757,0.9556999999999998,mexican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicaninterrogative-total-ynEl hombre mira la luna,1.146344357129179,0.11939668050881938,0,2.3409999999999993
0,571e332b1bdf1a00119149f2,1,3.9626,2.8226000000000004,puertorican,declarative-broad-focus,El nino oye el rio,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,puertoricandeclarative-broad-focusEl nino oye el rio,1.146344357129179,0.11939668050881938,1,4.2079
0,571e332b1bdf1a00119149f2,1,4.651,3.3309999999999995,cuban,declarative-broad-focus,El bebe comia muy bien,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,cubandeclarative-broad-focusEl bebe comia muy bien,1.146344357129179,0.11939668050881938,1,4.7162999999999995
0,571e332b1bdf1a00119149f2,1,7.6314,6.1214,castilian,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,castilianinterrogative-total-ynMi madre come la fruta,1.146344357129179,0.11939668050881938,0,7.5067
0,571e332b1bdf1a00119149f2,1,2.6351,1.5451,mexican,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicandeclarative-broad-focusAna lleva el abrigo,1.146344357129179,0.11939668050881938,0,2.9303999999999997
0,571e332b1bdf1a00119149f2,1,1.8007,0.7506999999999999,puertorican,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,puertoricandeclarative-broad-focusAna lleva el abrigo,1.146344357129179,0.11939668050881938,1,2.1359999999999997
0,571e332b1bdf1a00119149f2,1,2.2418,1.1018000000000001,mexican,declarative-broad-focus,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicandeclarative-broad-focusMi novio viene del lago,1.146344357129179,0.11939668050881938,0,2.4871
0,571e332b1bdf1a00119149f2,1,2.6049,1.5049000000000001,mexican,declarative-broad-focus,David leia el libro,no,younger than 13,"no, only English or Spanish",44,1318.9249,59.16666666666667,11,0,mexicandeclarative-broad-focusDavid leia el libro,1.146344357129179,0.11939668050881938,0,2.8902
