group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std,rt
1,66dacbf67ea6c959464494d2,1,1.3443,0.34430000000000005,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",66,945.8549,47.5,-3,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.4476240569545174,1.9538351226528257,1.3406
1,66dacbf67ea6c959464494d2,1,1.851,0.631,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",66,945.8549,47.5,-3,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.4476240569545174,1.9538351226528257,1.6273000000000002
1,66e32aaad05615cfd9fcbe48,1,2.7112,1.4611999999999998,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",29,908.483,45,-6,1,cubaninterrogative-total-ynMarta abre el regalo,-0.8140284691955958,-1.0608395870283487,2.4574999999999996
1,66e32aaad05615cfd9fcbe48,1,1.6791,0.45910000000000006,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",29,908.483,45,-6,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.8140284691955958,-1.0608395870283487,1.4554000000000002
1,66e32aaad05615cfd9fcbe48,1,2.4605,1.3005000000000002,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",29,908.483,45,-6,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.8140284691955958,-1.0608395870283487,2.2968
1,66e5ec95fd780d155cc8a480,1,1.7726,0.7726,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.6918936651152363,-2.4459603995845636,1.7689000000000001
1,66e5ec95fd780d155cc8a480,1,1.754,0.534,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.6918936651152363,-2.4459603995845636,1.5303000000000002
1,66e5ec95fd780d155cc8a480,1,1.6848,0.4348000000000001,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,puertoricaninterrogative-total-ynMi madre come la fruta,-0.6918936651152363,-2.4459603995845636,1.4311
1,66e5ec95fd780d155cc8a480,1,2.1668,1.1267999999999998,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.6918936651152363,-2.4459603995845636,2.1230999999999995
1,66e5ec95fd780d155cc8a480,1,1.7731,0.4130999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,cubaninterrogative-total-ynMi novio viene del lago,-0.6918936651152363,-2.4459603995845636,1.4094
1,66e5ec95fd780d155cc8a480,1,1.7717,0.7117,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",12,817.0195,45.83333333333333,-5,1,cubaninterrogative-total-ynEl nino oye el rio,-0.6918936651152363,-2.4459603995845636,1.708
1,671165ce01cd9c2699b90dc1,1,1.5209,0.30089999999999995,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.325489252874158,-0.4904957230346129,1.2972
1,671165ce01cd9c2699b90dc1,1,1.7158,0.5158,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynEmilio ama la marcha,-0.325489252874158,-0.4904957230346129,1.5121
1,671165ce01cd9c2699b90dc1,1,1.7541,0.7141,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.325489252874158,-0.4904957230346129,1.7104000000000001
1,671165ce01cd9c2699b90dc1,1,1.6847,0.5547000000000002,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynEl nino oye el rio,-0.325489252874158,-0.4904957230346129,1.5510000000000004
1,671165ce01cd9c2699b90dc1,1,1.5442,0.23419999999999996,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,cubaninterrogative-total-ynDaniel iba a Bolivia,-0.325489252874158,-0.4904957230346129,1.2305
1,671165ce01cd9c2699b90dc1,1,1.6584,0.21840000000000015,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,cubaninterrogative-total-ynMariano habla del tiempo,-0.325489252874158,-0.4904957230346129,1.2147000000000003
1,671165ce01cd9c2699b90dc1,1,1.2349,0.07490000000000019,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.325489252874158,-0.4904957230346129,1.0712000000000004
1,671165ce01cd9c2699b90dc1,1,1.3,0.24,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,cubaninterrogative-total-ynEl nino oye el rio,-0.325489252874158,-0.4904957230346129,1.2363000000000002
1,671165ce01cd9c2699b90dc1,1,1.3512,0.021199999999999886,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,cubaninterrogative-total-ynMaria bebe el vino,-0.325489252874158,-0.4904957230346129,1.0174999999999998
1,671165ce01cd9c2699b90dc1,1,1.2852,0.0351999999999999,puertorican,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",36,973.2907,48.33333333333333,-2,1,puertoricaninterrogative-total-ynMi madre come la fruta,-0.325489252874158,-0.4904957230346129,1.0315
1,671efcc199e22fc57bff41aa,1,1.969,0.7490000000000001,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",35,767.808,51.666666666666664,2,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.16304996344727987,-0.5719734178908609,1.7453
1,672193644fb3e4b721e16394,1,1.4097,0.18969999999999998,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",33,1487.3858,50,0,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.08121964471343905,-0.7349288076033568,1.1860000000000002
1,672193644fb3e4b721e16394,1,1.284,0.15400000000000014,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",33,1487.3858,50,0,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.08121964471343905,-0.7349288076033568,1.1503000000000003
1,672193644fb3e4b721e16394,1,2.7001,1.7001,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",33,1487.3858,50,0,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.08121964471343905,-0.7349288076033568,2.6963999999999997
1,672ce4b6444bb28ed1573e5a,1,1.5312,0.49119999999999986,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-1.0582980773563146,1.302013563802842,1.4875
1,672ce4b6444bb28ed1573e5a,1,1.7234,0.5634000000000001,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynLa nina lava el plato,-1.0582980773563146,1.302013563802842,1.5597
1,672ce4b6444bb28ed1573e5a,1,1.6972,0.47720000000000007,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-1.0582980773563146,1.302013563802842,1.4735000000000003
1,672ce4b6444bb28ed1573e5a,1,2.1525,1.1624999999999999,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynDavid leia el libro,-1.0582980773563146,1.302013563802842,2.1588
1,672ce4b6444bb28ed1573e5a,1,1.8309,0.7208999999999999,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,cubaninterrogative-total-ynEl hombre mira la luna,-1.0582980773563146,1.302013563802842,1.7171999999999998
1,672ce4b6444bb28ed1573e5a,1,2.5936,1.3736,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,cubaninterrogative-total-ynManuela vende el carro,-1.0582980773563146,1.302013563802842,2.3699
1,672ce4b6444bb28ed1573e5a,1,0.3388,-0.8612,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynEmilio ama la marcha,-1.0582980773563146,1.302013563802842,0.1351000000000001
1,672ce4b6444bb28ed1573e5a,1,2.5099,1.3499,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,puertoricaninterrogative-total-ynManuela vende el carro,-1.0582980773563146,1.302013563802842,2.3462
1,672ce4b6444bb28ed1573e5a,1,2.8366,1.4765999999999997,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,cubaninterrogative-total-ynMi novio viene del lago,-1.0582980773563146,1.302013563802842,2.4728999999999997
1,672ce4b6444bb28ed1573e5a,1,0.139,-0.921,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,cubaninterrogative-total-ynEl nino oye el rio,-1.0582980773563146,1.302013563802842,0.07530000000000002
1,672ce4b6444bb28ed1573e5a,1,2.557,1.307,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",58,1227.0533,43.33333333333333,-8,1,cubaninterrogative-total-ynMarta abre el regalo,-1.0582980773563146,1.302013563802842,2.3032999999999997
1,6735b2a6112cf17b7b8df8d1,1,1.466,0.15599999999999992,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.16304996344727987,0.07984814095912274,1.1523
1,6735b2a6112cf17b7b8df8d1,1,1.3688,0.3288,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.16304996344727987,0.07984814095912274,1.3251000000000002
1,6735b2a6112cf17b7b8df8d1,1,1.5442,0.21419999999999995,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,cubaninterrogative-total-ynMaria bebe el vino,0.16304996344727987,0.07984814095912274,1.2105
1,6735b2a6112cf17b7b8df8d1,1,1.5044,0.2844,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.16304996344727987,0.07984814095912274,1.2807000000000002
1,6735b2a6112cf17b7b8df8d1,1,0.3774,-0.7626,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,0.16304996344727987,0.07984814095912274,0.23370000000000013
1,6735b2a6112cf17b7b8df8d1,1,1.1367,-0.22330000000000005,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,cubaninterrogative-total-ynMi novio viene del lago,0.16304996344727987,0.07984814095912274,0.773
1,6735b2a6112cf17b7b8df8d1,1,8.6168,7.4868,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.16304996344727987,0.07984814095912274,8.4831
1,6735b2a6112cf17b7b8df8d1,1,3.8768,2.8868,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",43,1287.3515,51.666666666666664,2,1,puertoricaninterrogative-total-ynDavid leia el libro,0.16304996344727987,0.07984814095912274,3.8830999999999998
1,6736ae15788d71c1c21d0398,1,1.4146,0.37460000000000004,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",49,828.5616,40.83333333333333,-11,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-1.424702489597393,0.5687143100966104,1.3709
1,6736ae15788d71c1c21d0398,1,1.4961,0.3661000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",49,828.5616,40.83333333333333,-11,1,puertoricaninterrogative-total-ynEl nino oye el rio,-1.424702489597393,0.5687143100966104,1.3624000000000003
1,6736ae15788d71c1c21d0398,1,1.4314,0.37139999999999995,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",49,828.5616,40.83333333333333,-11,1,cubaninterrogative-total-ynEl nino oye el rio,-1.424702489597393,0.5687143100966104,1.3677
1,6742237ff27899244266a74f,1,2.362,1.2020000000000002,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",35,832.3931,55,6,1,puertoricaninterrogative-total-ynManuela vende el carro,0.6515891797687177,-0.5719734178908609,2.1983
1,6742237ff27899244266a74f,1,1.6531,0.43310000000000004,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",35,832.3931,55,6,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.6515891797687177,-0.5719734178908609,1.4294
1,6742237ff27899244266a74f,1,1.5528,0.5127999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",35,832.3931,55,6,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.6515891797687177,-0.5719734178908609,1.5090999999999999
1,67506c9140f7ec4223d6c7be,1,1.5539,0.30390000000000006,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",57,779.4616,44.16666666666667,-7,1,cubaninterrogative-total-ynMarta abre el regalo,-0.9361632732759553,1.2205358689465942,1.3002
1,675c5393b9b2d381baa880c2,1,2.4488,1.0088,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,cubaninterrogative-total-ynMariano habla del tiempo,-0.5697588610348768,-0.7349288076033568,2.0050999999999997
1,675c5393b9b2d381baa880c2,1,3.247,1.9369999999999998,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,cubaninterrogative-total-ynDaniel iba a Bolivia,-0.5697588610348768,-0.7349288076033568,2.9332999999999996
1,675c5393b9b2d381baa880c2,1,2.2327,1.1027,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynEl nino oye el rio,-0.5697588610348768,-0.7349288076033568,2.0989999999999998
1,675c5393b9b2d381baa880c2,1,2.9646,1.8046,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.5697588610348768,-0.7349288076033568,2.8009
1,675c5393b9b2d381baa880c2,1,2.4494,1.4093999999999998,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.5697588610348768,-0.7349288076033568,2.4056999999999995
1,675c5393b9b2d381baa880c2,1,2.0485,1.0585000000000002,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.5697588610348768,-0.7349288076033568,2.0548
1,675c5393b9b2d381baa880c2,1,1.9485,0.9484999999999999,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.5697588610348768,-0.7349288076033568,1.9448
1,675c5393b9b2d381baa880c2,1,1.9012,0.5711999999999999,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,cubaninterrogative-total-ynMaria bebe el vino,-0.5697588610348768,-0.7349288076033568,1.5675000000000001
1,675c5393b9b2d381baa880c2,1,2.7803,1.5603,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.5697588610348768,-0.7349288076033568,2.5566
1,675c5393b9b2d381baa880c2,1,2.0849,0.7749000000000001,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,-0.5697588610348768,-0.7349288076033568,1.7712
1,675c5393b9b2d381baa880c2,1,2.6692,1.6092,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",33,930.6009,46.666666666666664,-4,1,cubaninterrogative-total-ynEl nino oye el rio,-0.5697588610348768,-0.7349288076033568,2.6054999999999997
1,675c98d1c5cd2106ffd74570,1,1.9399,0.8998999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",59,1332.7152,45.83333333333333,-5,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.6918936651152363,1.38349125865909,1.8962
1,675c98d1c5cd2106ffd74570,1,1.7169,0.6069,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",59,1332.7152,45.83333333333333,-5,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.6918936651152363,1.38349125865909,1.6032
1,675c98d1c5cd2106ffd74570,1,1.4673,0.24730000000000008,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",59,1332.7152,45.83333333333333,-5,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.6918936651152363,1.38349125865909,1.2436
1,675c98d1c5cd2106ffd74570,1,3.0851,1.9451000000000003,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",59,1332.7152,45.83333333333333,-5,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-0.6918936651152363,1.38349125865909,2.9414000000000002
1,6761134a283b8ace0b1e0345,1,1.6335,0.5035000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",38,823.7997,55.833333333333336,7,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.7737239838490771,-0.327540333322117,1.4998000000000002
1,677454d2ffb9721d9469456a,1,3.6642,2.6742,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",59,1067.4299,40,-12,1,puertoricaninterrogative-total-ynDavid leia el libro,-1.5468372936777524,1.38349125865909,3.6704999999999997
1,677454d2ffb9721d9469456a,1,2.0167,0.8767000000000003,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",59,1067.4299,40,-12,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-1.5468372936777524,1.38349125865909,1.8730000000000004
1,677d27908064d9a59051cb91,1,1.4857,0.26570000000000005,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynEl hombre mira la luna,2.1172068287330315,1.38349125865909,1.2620000000000002
1,677d27908064d9a59051cb91,1,1.7335,0.5335000000000001,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynEmilio ama la marcha,2.1172068287330315,1.38349125865909,1.5298
1,677d27908064d9a59051cb91,1,1.2291,0.22910000000000008,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynMaria bebe el vino,2.1172068287330315,1.38349125865909,1.2254000000000003
1,677d27908064d9a59051cb91,1,1.3776,0.21760000000000002,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynManuela vende el carro,2.1172068287330315,1.38349125865909,1.2139
1,677d27908064d9a59051cb91,1,1.3607,0.23070000000000013,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynEl nino oye el rio,2.1172068287330315,1.38349125865909,1.227
1,677d27908064d9a59051cb91,1,1.4015,0.09149999999999991,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynDaniel iba a Bolivia,2.1172068287330315,1.38349125865909,1.0877999999999999
1,677d27908064d9a59051cb91,1,1.5788,0.3588,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynMi tia odia la lluvia,2.1172068287330315,1.38349125865909,1.3551
1,677d27908064d9a59051cb91,1,2.1449,0.8148999999999997,cuban,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynMaria bebe el vino,2.1172068287330315,1.38349125865909,1.8111999999999997
1,677d27908064d9a59051cb91,1,1.1287,0.13870000000000005,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynDavid leia el libro,2.1172068287330315,1.38349125865909,1.135
1,677d27908064d9a59051cb91,1,1.3172,0.1572,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynLa nina lava el plato,2.1172068287330315,1.38349125865909,1.1535
1,677d27908064d9a59051cb91,1,2.0289,0.7789000000000001,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynMarta abre el regalo,2.1172068287330315,1.38349125865909,1.7752000000000001
1,677d27908064d9a59051cb91,1,1.6514,0.5913999999999999,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynEl nino oye el rio,2.1172068287330315,1.38349125865909,1.5877000000000001
1,677d27908064d9a59051cb91,1,1.4874,0.12739999999999996,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,cubaninterrogative-total-ynMi novio viene del lago,2.1172068287330315,1.38349125865909,1.1237000000000001
1,677d27908064d9a59051cb91,1,1.2003,0.1602999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynAna lleva el abrigo,2.1172068287330315,1.38349125865909,1.1565999999999999
1,677d27908064d9a59051cb91,1,1.3545,0.21450000000000014,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",59,824.2262,65,18,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,2.1172068287330315,1.38349125865909,1.2108
1,6784863a028ac25ee3f395ee,1,2.93,1.62,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",29,1083.434,53.33333333333333,4,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,0.4073195716079988,-1.0608395870283487,2.6163
1,6784863a028ac25ee3f395ee,1,2.583,1.4530000000000003,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",29,1083.434,53.33333333333333,4,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.4073195716079988,-1.0608395870283487,2.4493
1,6784863a028ac25ee3f395ee,1,5.01,3.79,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",29,1083.434,53.33333333333333,4,1,cubaninterrogative-total-ynManuela vende el carro,0.4073195716079988,-1.0608395870283487,4.7863
1,6784863a028ac25ee3f395ee,1,1.908,0.688,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",29,1083.434,53.33333333333333,4,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.4073195716079988,-1.0608395870283487,1.6843000000000001
1,6784863a028ac25ee3f395ee,1,2.836,1.8459999999999999,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",29,1083.434,53.33333333333333,4,1,puertoricaninterrogative-total-ynDavid leia el libro,0.4073195716079988,-1.0608395870283487,2.8423
1,679160f6e9c440cda559818e,1,1.619,0.2589999999999999,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,cubaninterrogative-total-ynMi novio viene del lago,0.16304996344727987,-0.5719734178908609,1.2552999999999999
1,679160f6e9c440cda559818e,1,1.519,0.20899999999999985,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.16304996344727987,-0.5719734178908609,1.2053
1,679160f6e9c440cda559818e,1,1.732,0.482,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,cubaninterrogative-total-ynMarta abre el regalo,0.16304996344727987,-0.5719734178908609,1.4783000000000002
1,679160f6e9c440cda559818e,1,1.5,0.28,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.16304996344727987,-0.5719734178908609,1.2763000000000002
1,679160f6e9c440cda559818e,1,1.486,0.28600000000000003,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.16304996344727987,-0.5719734178908609,1.2823
1,679160f6e9c440cda559818e,1,1.543,0.10299999999999998,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,cubaninterrogative-total-ynMariano habla del tiempo,0.16304996344727987,-0.5719734178908609,1.0993000000000002
1,679160f6e9c440cda559818e,1,1.385,0.2550000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",35,816.552,51.666666666666664,2,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.16304996344727987,-0.5719734178908609,1.2513000000000003
